,date,lat_bin,lon_bin,Element,Element_value,Element_dis
137606,2015-02-16,5355,593,,,
137607,2015-02-16,5355,591,,,
137608,2015-02-16,5355,596,,,
137609,2015-02-16,5355,598,,,
137610,2015-02-16,5356,586,,,
137611,2015-02-16,5357,587,zinc,43500.0,151.93228669150955
137612,2015-02-16,5357,586,zinc,43500.0,152.09654952447508
137613,2015-02-16,5358,571,,,
137614,2015-02-16,5358,589,zinc,43500.0,151.07162604085704
137615,2015-02-16,5359,573,zinc,43500.0,153.23695552622976
137616,2015-02-16,5359,593,zinc,43500.0,149.8879405859215
137617,2015-02-16,5359,574,zinc,43500.0,153.0637822331866
137618,2015-02-16,5359,591,zinc,43500.0,150.2117933459644
137619,2015-02-16,5360,594,zinc,43500.0,149.19127745477604
137620,2015-02-16,5360,576,zinc,43500.0,152.19335166119797
137621,2015-02-16,5360,580,zinc,43500.0,151.5091488610315
137622,2015-02-16,5360,578,zinc,43500.0,151.85005230896135
137623,2015-02-16,5361,595,zinc,43500.0,148.49466023513745
137624,2015-02-16,5361,585,zinc,43500.0,150.13720443187853
137625,2015-02-16,5361,594,zinc,43500.0,148.65609304724853
137626,2015-02-16,5361,583,zinc,43500.0,150.47314680577932
137627,2015-02-16,5361,596,zinc,43500.0,148.3338620237402
137628,2015-02-16,5361,581,zinc,43500.0,150.81152860975686
137629,2015-02-16,5362,587,zinc,43500.0,149.27286971058552
137630,2015-02-16,5362,589,zinc,43500.0,148.9407552629075
137631,2015-02-16,5362,594,zinc,43500.0,148.12140835255923
137632,2015-02-16,5362,590,zinc,43500.0,148.77563152411517
137633,2015-02-16,5363,594,zinc,43500.0,147.58722880184533
137634,2015-02-16,5363,598,zinc,43500.0,146.94095398476722
137635,2015-02-16,5363,592,zinc,43500.0,147.9141805404208
137636,2015-02-16,5363,595,zinc,43500.0,147.42470335949005
137637,2015-02-16,5363,596,zinc,43500.0,147.2628143393794
137638,2015-02-16,5363,597,zinc,43500.0,147.10156384600344
137639,2015-02-16,5364,599,zinc,43500.0,146.24456999303018
137640,2015-02-16,5364,600,zinc,43500.0,146.08470096563855
137641,2015-02-16,5364,601,zinc,43500.0,145.92547988133842
137642,2015-02-16,5365,652,zinc,43500.0,138.15080061060712
137643,2015-02-16,5365,603,zinc,43500.0,145.07087717723905
137644,2015-02-16,5365,604,zinc,43500.0,144.91306649913312
137645,2015-02-16,5365,605,zinc,43500.0,144.7559133308658
137646,2015-02-16,5365,602,zinc,43500.0,145.22934321857156
137647,2015-02-16,5366,606,zinc,43500.0,144.06015137202482
137648,2015-02-16,5366,656,zinc,43500.0,137.09819344377203
137649,2015-02-16,5366,653,zinc,43500.0,137.4642855857674
137650,2015-02-16,5366,654,zinc,43500.0,137.3414890279176
137651,2015-02-16,5372,755,zinc,43500.0,125.61250290829301
137652,2015-02-16,5372,754,zinc,43500.0,125.65020860971717
137653,2015-02-16,5701,795,zinc,62333.333333333336,46.23239702666501
137654,2015-02-16,5702,795,zinc,62333.333333333336,46.83278701000559
137655,2015-02-16,5455,483,zinc,43500.0,130.37747813547386
137656,2015-02-16,5455,485,zinc,43500.0,129.81755751648595
137657,2015-02-16,5455,477,zinc,43500.0,132.06433380733193
137658,2015-02-16,5456,481,zinc,43500.0,130.58451832808373
137659,2015-02-16,5456,482,zinc,43500.0,130.3031203734917
137660,2015-02-16,5456,479,zinc,43500.0,131.14818799720445
137661,2015-02-16,5456,489,zinc,43500.0,128.3416689050752
137662,2015-02-16,5456,487,zinc,43500.0,128.90057587332691
137663,2015-02-16,5457,490,zinc,43500.0,127.70408062904045
137664,2015-02-16,5742,798,zinc,62333.333333333336,70.85088484407026
137665,2015-02-16,5742,800,zinc,62333.333333333336,70.86002002507604
137666,2015-02-16,5742,792,zinc,62333.333333333336,70.86002002507604
137667,2015-02-16,5742,796,zinc,62333.333333333336,70.84783952189328
137668,2015-02-16,5742,793,zinc,62333.333333333336,70.85469131267021
137669,2015-02-16,5742,795,zinc,62333.333333333336,70.84860086471338
137670,2015-02-16,5742,794,zinc,62333.333333333336,70.85088484407026
137671,2015-02-16,5743,791,zinc,62333.333333333336,71.46711104351652
137672,2015-02-16,5743,799,zinc,62333.333333333336,71.45503731229529
137673,2015-02-16,5743,790,zinc,62333.333333333336,71.47541055025594
137674,2015-02-16,5743,797,zinc,62333.333333333336,71.4489996813271
137675,2015-02-16,5744,676,zinc,62333.333333333336,82.11935891589572
137676,2015-02-16,5747,743,zinc,62333.333333333336,75.87109401167405
137677,2015-02-16,5747,752,zinc,62333.333333333336,75.24874024915071
137678,2015-02-16,5747,749,zinc,62333.333333333336,75.44391138080702
137679,2015-02-16,5747,750,zinc,62333.333333333336,75.37748128620919
137680,2015-02-16,5747,751,zinc,62333.333333333336,75.31242305577955
137681,2015-02-16,5747,754,zinc,62333.333333333336,75.12551482829379
137682,2015-02-16,5747,745,zinc,62333.333333333336,75.72327704369899
137683,2015-02-16,5747,747,zinc,62333.333333333336,75.58087261288709
137684,2015-02-16,5748,763,zinc,62333.333333333336,75.23384817409803
137685,2015-02-16,5748,752,zinc,62333.333333333336,75.83769709071642
137686,2015-02-16,5748,784,zinc,62333.333333333336,74.55435808528117
137687,2015-02-16,5748,790,zinc,62333.333333333336,74.47630719389879
137688,2015-02-16,5748,746,zinc,62333.333333333336,76.2371340279112
137689,2015-02-16,5748,769,zinc,62333.333333333336,74.97572120297423
137690,2015-02-16,5748,736,zinc,62333.333333333336,77.01021483350006
137691,2015-02-16,5748,765,zinc,62333.333333333336,75.14217132226449
137692,2015-02-16,5748,775,zinc,62333.333333333336,74.76857776623652
137693,2015-02-16,5748,767,zinc,62333.333333333336,75.05612253683283
137694,2015-02-16,5748,761,zinc,62333.333333333336,75.33113253670253
137695,2015-02-16,5748,738,zinc,62333.333333333336,76.84500942433938
137696,2015-02-16,5748,743,zinc,62333.333333333336,76.45508928444862
137697,2015-02-16,5748,758,zinc,62333.333333333336,75.48752537835993
137698,2015-02-16,5748,760,zinc,62333.333333333336,75.38187079635685
137699,2015-02-16,5748,756,zinc,62333.333333333336,75.59873111099083
137700,2015-02-16,5748,773,zinc,62333.333333333336,74.83193245163945
137701,2015-02-16,5748,745,zinc,62333.333333333336,76.30844357856947
137702,2015-02-16,5748,786,zinc,62333.333333333336,74.52256944546184
137703,2015-02-16,5748,771,zinc,62333.333333333336,74.90098551408602
137704,2015-02-16,5748,759,zinc,62333.333333333336,75.43400270640602
137705,2015-02-16,5748,791,zinc,62333.333333333336,74.46835297403447
137706,2015-02-16,5749,745,zinc,62333.333333333336,76.893845033171
137707,2015-02-16,5749,766,zinc,62333.333333333336,75.69353198262105
137708,2015-02-16,5749,759,zinc,62333.333333333336,76.0263754580686
137709,2015-02-16,5749,763,zinc,62333.333333333336,75.82783875260212
137710,2015-02-16,5749,782,zinc,62333.333333333336,75.19114520283752
137711,2015-02-16,5749,736,zinc,62333.333333333336,77.59013282232264
137712,2015-02-16,5749,770,zinc,62333.333333333336,75.53404423048406
137713,2015-02-16,5749,742,zinc,62333.333333333336,77.1140741635781
137714,2015-02-16,5749,764,zinc,62333.333333333336,75.78167545806342
137715,2015-02-16,5749,775,zinc,62333.333333333336,75.36636158399257
137716,2015-02-16,5749,780,zinc,62333.333333333336,75.23409308190658
137717,2015-02-16,5749,777,zinc,62333.333333333336,75.30919291285696
137718,2015-02-16,5749,753,zinc,62333.333333333336,76.36552278572317
137719,2015-02-16,5749,779,zinc,62333.333333333336,75.25770396435998
137720,2015-02-16,5749,748,zinc,62333.333333333336,76.68562091442045
137721,2015-02-16,5749,761,zinc,62333.333333333336,75.92433573336992
137722,2015-02-16,5749,731,,,
137723,2015-02-16,5749,737,zinc,62333.333333333336,77.50751993705951
137724,2015-02-16,5749,740,zinc,62333.333333333336,77.26751255264406
137725,2015-02-16,5749,790,zinc,62333.333333333336,75.07649736759238
137726,2015-02-16,5749,732,zinc,62333.333333333336,77.9335253117413
137727,2015-02-16,5749,734,zinc,62333.333333333336,77.75924935634265
137728,2015-02-16,5749,772,zinc,62333.333333333336,75.46273547195057
137729,2015-02-16,5749,739,zinc,62333.333333333336,77.34620571734928
137730,2015-02-16,5749,744,zinc,62333.333333333336,76.96592582860812
137731,2015-02-16,5749,750,zinc,62333.333333333336,76.553522913952
137732,2015-02-16,5749,741,zinc,62333.333333333336,77.19013404833332
137733,2015-02-16,5749,755,zinc,62333.333333333336,76.2469928824622
137734,2015-02-16,5749,757,zinc,62333.333333333336,76.13393563174694
137735,2015-02-16,5749,738,zinc,62333.333333333336,77.42620953225226
137736,2015-02-16,5749,752,zinc,62333.333333333336,76.42683206780642
137737,2015-02-16,5749,773,zinc,62333.333333333336,75.42919705870368
137738,2015-02-16,5749,768,zinc,62333.333333333336,75.61098212457068
137739,2015-02-16,5750,768,zinc,62333.333333333336,76.20682226532519
137740,2015-02-16,5750,716,,,
137741,2015-02-16,5750,784,zinc,62333.333333333336,75.75346322466194
137742,2015-02-16,5750,775,zinc,62333.333333333336,75.96418674593478
137743,2015-02-16,5750,751,zinc,62333.333333333336,77.07831283800097
137744,2015-02-16,5750,764,zinc,62333.333333333336,76.37613784926232
137745,2015-02-16,5750,747,zinc,62333.333333333336,77.34041920181278
137746,2015-02-16,5750,714,,,
137747,2015-02-16,5750,773,zinc,62333.333333333336,76.02651113614638
137748,2015-02-16,5750,763,zinc,62333.333333333336,76.42192957241787
137749,2015-02-16,5750,758,zinc,62333.333333333336,76.67154007437418
137750,2015-02-16,5750,771,zinc,62333.333333333336,76.09444313984913
137751,2015-02-16,5750,732,zinc,62333.333333333336,78.51112212330024
137752,2015-02-16,5750,770,zinc,62333.333333333336,76.13050735237398
137753,2015-02-16,5750,777,zinc,62333.333333333336,75.90748378706327
137754,2015-02-16,5750,781,zinc,62333.333333333336,75.81099138649809
137755,2015-02-16,5750,783,zinc,62333.333333333336,75.77122349192453
137756,2015-02-16,5750,776,zinc,62333.333333333336,75.93513177094084
137757,2015-02-16,5750,786,zinc,62333.333333333336,75.7221950330701
137758,2015-02-16,5750,754,zinc,62333.333333333336,76.89584645589801
137759,2015-02-16,5750,730,,,
137760,2015-02-16,5750,762,zinc,62333.333333333336,76.4691015607175
137761,2015-02-16,5750,752,zinc,62333.333333333336,77.0161410924779
137762,2015-02-16,5750,790,zinc,62333.333333333336,75.6766909555832
137763,2015-02-16,5750,756,zinc,62333.333333333336,76.78097132666464
137764,2015-02-16,5750,774,zinc,62333.333333333336,75.99464709762374
137765,2015-02-16,5750,719,,,
137766,2015-02-16,5750,749,zinc,62333.333333333336,77.2066888749096
137767,2015-02-16,5750,788,zinc,62333.333333333336,75.69660235661041
137768,2015-02-16,5750,772,zinc,62333.333333333336,76.05977709666527
137769,2015-02-16,5750,785,zinc,62333.333333333336,75.73712009906548
137770,2015-02-16,5750,779,zinc,62333.333333333336,75.85641487050815
137771,2015-02-16,5750,767,zinc,62333.333333333336,76.24706877390946
137772,2015-02-16,5750,760,zinc,62333.333333333336,76.56757604975446
137773,2015-02-16,5750,712,,,
137774,2015-02-16,5750,765,zinc,62333.333333333336,76.33172887631096
137775,2015-02-16,5750,769,zinc,62333.333333333336,76.16796774744326
137776,2015-02-16,5750,782,zinc,62333.333333333336,75.7903999042207
137777,2015-02-16,5750,780,zinc,62333.333333333336,75.83299678558426
137778,2015-02-16,5750,778,zinc,62333.333333333336,75.88124433284182
137779,2015-02-16,5751,732,,,
137780,2015-02-16,5751,745,zinc,62333.333333333336,78.06533155987034
137781,2015-02-16,5751,737,zinc,62333.333333333336,78.66954031691802
137782,2015-02-16,5751,730,zinc,62333.333333333336,79.26574789935236
137783,2015-02-16,5751,710,,,
137784,2015-02-16,5751,741,zinc,62333.333333333336,78.35703217259818
137785,2015-02-16,5751,748,zinc,62333.333333333336,77.86035241443358
137786,2015-02-16,5751,724,,,
137787,2015-02-16,5751,783,zinc,62333.333333333336,76.37065192625012
137788,2015-02-16,5751,728,zinc,62333.333333333336,79.44746234489412
137789,2015-02-16,5751,726,,,
137790,2015-02-16,5751,708,,,
137791,2015-02-16,5751,734,zinc,62333.333333333336,78.9174282230337
137792,2015-02-16,5751,743,zinc,62333.333333333336,78.20856597773283
137793,2015-02-16,5751,786,zinc,62333.333333333336,76.32202180384986
137794,2015-02-16,5751,704,,,
137795,2015-02-16,5751,702,,,
137796,2015-02-16,5751,722,,,
137797,2015-02-16,5751,756,zinc,62333.333333333336,77.37230588899509
137798,2015-02-16,5751,699,zinc,62333.333333333336,82.62461133243004
137799,2015-02-16,5751,706,zinc,62333.333333333336,81.76773292842495
137800,2015-02-16,5751,739,zinc,62333.333333333336,78.51070045145642
137801,2015-02-16,5751,747,zinc,62333.333333333336,77.92735778010251
137802,2015-02-16,5751,760,zinc,62333.333333333336,77.16060384957608
137803,2015-02-16,5751,700,,,
137804,2015-02-16,5751,769,zinc,62333.333333333336,76.76419112282461
137805,2015-02-16,5751,782,zinc,62333.333333333336,76.38967267413797
137806,2015-02-16,5751,735,zinc,62333.333333333336,78.83352049511832
137807,2015-02-16,5751,758,zinc,62333.333333333336,77.26374180232555
137808,2015-02-16,5751,721,,,
137809,2015-02-16,5751,790,zinc,62333.333333333336,76.27688787727287
137810,2015-02-16,5752,763,zinc,62333.333333333336,77.61040272768895
137811,2015-02-16,5752,697,,,
137812,2015-02-16,5752,761,zinc,62333.333333333336,77.70460901274237
137813,2015-02-16,5752,754,,,
137814,2015-02-16,5752,752,,,
137815,2015-02-16,5752,756,,,
137816,2015-02-16,5752,750,,,
137817,2015-02-16,5752,766,zinc,62333.333333333336,77.47929342306749
137818,2015-02-16,5752,773,zinc,62333.333333333336,77.22128311017397
137819,2015-02-16,5752,765,zinc,62333.333333333336,77.52163336850256
137820,2015-02-16,5752,695,zinc,62333.333333333336,83.68798903740263
137821,2015-02-16,5753,771,zinc,62333.333333333336,77.885053346952
137822,2015-02-16,5753,770,zinc,62333.333333333336,77.92025998625408
137823,2015-02-16,5753,762,zinc,62333.333333333336,78.25084016927282
137824,2015-02-16,5753,763,zinc,62333.333333333336,78.20478063299822
137825,2015-02-16,5753,760,zinc,62333.333333333336,78.34699653617967
137826,2015-02-16,5753,757,zinc,62333.333333333336,78.50128669808943
137827,2015-02-16,5753,761,zinc,62333.333333333336,78.29824628545785
137828,2015-02-16,5753,768,zinc,62333.333333333336,77.99476274063446
137829,2015-02-16,5753,773,zinc,62333.333333333336,77.81873879866367
137830,2015-02-16,5754,781,zinc,62333.333333333336,78.2075337891947
137831,2015-02-16,5754,775,zinc,62333.333333333336,78.35588190817172
137832,2015-02-16,5754,778,zinc,62333.333333333336,78.27556159091903
137833,2015-02-16,5754,776,zinc,62333.333333333336,78.32774485015099
137834,2015-02-16,5754,766,zinc,62333.333333333336,78.67019246659521
137835,2015-02-16,5754,768,zinc,62333.333333333336,78.5908776077558
137836,2015-02-16,5754,780,zinc,62333.333333333336,78.22884178840292
137837,2015-02-16,5754,773,zinc,62333.333333333336,78.41623953867968
137838,2015-02-16,5754,764,zinc,62333.333333333336,78.75488894746346
137839,2015-02-16,5754,769,zinc,62333.333333333336,78.55324342612963
137840,2015-02-16,5754,767,zinc,62333.333333333336,78.62986129024407
137841,2015-02-16,5754,777,zinc,62333.333333333336,78.30097094461377
137842,2015-02-16,5754,771,zinc,62333.333333333336,78.48203126449346
137843,2015-02-16,5755,776,zinc,62333.333333333336,78.92598360773869
137844,2015-02-16,5755,778,zinc,62333.333333333336,78.87421029145321
137845,2015-02-16,5755,781,zinc,62333.333333333336,78.80671770256666
137846,2015-02-16,5757,788,zinc,62333.333333333336,79.89696354529964
137847,2015-02-16,5757,784,zinc,62333.333333333336,79.95073435518034
137848,2015-02-16,5757,785,zinc,62333.333333333336,79.9352789535613
137849,2015-02-16,5757,786,zinc,62333.333333333336,79.92116488853453
137850,2015-02-16,5757,787,zinc,62333.333333333336,79.90839287115506
137851,2015-02-16,5758,792,zinc,62333.333333333336,80.46500586535387
137852,2015-02-16,5758,790,zinc,62333.333333333336,80.47835340733633
137853,2015-02-16,5758,791,zinc,62333.333333333336,80.47101253333712
137854,2015-02-16,5758,789,zinc,62333.333333333336,80.48702812213315
137855,2015-02-16,5759,798,zinc,62333.333333333336,81.05738119436742
137856,2015-02-16,5759,793,zinc,62333.333333333336,81.06069299498478
137857,2015-02-16,5759,797,zinc,62333.333333333336,81.0553940490176
137858,2015-02-16,5759,794,zinc,62333.333333333336,81.05738119436742
137859,2015-02-16,5759,795,zinc,62333.333333333336,81.0553940490176
137860,2015-02-16,5760,799,zinc,62333.333333333336,81.66105296578125
137861,2015-02-16,5760,800,zinc,62333.333333333336,81.66565391691424
137862,2015-02-16,5760,798,zinc,62333.333333333336,81.65776641332775
137863,2015-02-16,5761,800,zinc,62333.333333333336,82.265979724365
137864,2015-02-16,5761,799,zinc,62333.333333333336,82.26141359986883
137865,2015-02-16,5539,798,zinc,43500.0,24.65399575399672
137866,2015-02-16,5539,800,zinc,43500.0,24.700633164042607
137867,2015-02-16,5539,797,zinc,43500.0,24.637651803230234
137868,2015-02-16,5539,799,zinc,43500.0,24.6749934972172
137869,2015-02-16,5540,795,zinc,43500.0,24.018612121061775
137870,2015-02-16,5540,800,zinc,43500.0,24.10229883220062
137871,2015-02-16,5540,799,zinc,43500.0,24.07602864036013
137872,2015-02-16,5801,512,zinc,62333.333333333336,140.90305765280212
137873,2015-02-16,5804,508,zinc,62333.333333333336,143.0916083219296
137874,2015-02-16,5804,503,zinc,62333.333333333336,144.16382776204986
137875,2015-02-16,5808,490,zinc,62333.333333333336,148.73679327283017
137876,2015-02-16,5809,488,zinc,62333.333333333336,149.6091743026432
137877,2015-02-16,5810,486,zinc,62333.333333333336,150.4814637259682
137878,2015-02-16,5812,485,zinc,62333.333333333336,151.57288431647763
137879,2015-02-16,5813,486,zinc,62333.333333333336,151.79498266621897
137880,2015-02-16,5814,474,zinc,62333.333333333336,154.84610248698095
137881,2015-02-16,5814,487,zinc,62333.333333333336,152.01994261140047
137882,2015-02-16,5815,488,zinc,62333.333333333336,152.24775090475103
137883,2015-02-16,5815,469,zinc,62333.333333333336,156.37958215378603
137884,2015-02-16,5815,486,zinc,62333.333333333336,152.67618598933186
137885,2015-02-16,5816,467,zinc,62333.333333333336,157.2517543088573
137886,2015-02-16,5816,486,zinc,62333.333333333336,153.1184162837034
137887,2015-02-16,5817,484,zinc,62333.333333333336,153.9890044990642
137888,2015-02-16,5818,484,zinc,62333.333333333336,154.4320237465698
137889,2015-02-16,5818,485,zinc,62333.333333333336,154.2188604530077
137890,2015-02-16,5827,554,zinc,62333.333333333336,145.00344747997235
137891,2015-02-16,5828,551,zinc,62333.333333333336,146.0303732824758
137892,2015-02-16,5829,549,zinc,62333.333333333336,146.8814071478731
137893,2015-02-16,5830,548,zinc,62333.333333333336,147.55545703697197
137894,2015-02-16,5831,545,zinc,62333.333333333336,148.5840374589991
137895,2015-02-16,5833,541,zinc,62333.333333333336,150.2873805644116
137896,2015-02-16,5835,540,zinc,62333.333333333336,151.45619351083482
137897,2015-02-16,5836,537,zinc,62333.333333333336,152.48569666817622
137898,2015-02-16,5836,538,zinc,62333.333333333336,152.30744495192982
137899,2015-02-16,5120,219,pyrene,21.3,9.623483752148854
137900,2015-02-16,5120,220,pyrene,21.3,9.497233940424726
137901,2015-02-16,5121,221,pyrene,21.3,9.9619797817554
137902,2015-02-16,5121,222,pyrene,21.3,9.868913384590385
137903,2015-02-16,5121,220,pyrene,21.3,10.068295175901214
137904,2015-02-16,5121,218,pyrene,21.3,10.318984016496795
137905,2015-02-16,5121,219,pyrene,21.3,10.187444776985705
137906,2015-02-16,5122,221,pyrene,21.3,10.54208668439109
137907,2015-02-16,5122,219,pyrene,21.3,10.755351958071984
137908,2015-02-16,5122,224,pyrene,21.3,10.317540864195644
137909,2015-02-16,5122,222,pyrene,21.3,10.454205009258471
137910,2015-02-16,5122,225,pyrene,21.3,10.269278744445558
137911,2015-02-16,5122,223,pyrene,21.3,10.379262416329906
137912,2015-02-16,5122,220,pyrene,21.3,10.64258690966563
137913,2015-02-16,5123,225,pyrene,21.3,10.866224828303725
137914,2015-02-16,5123,224,pyrene,21.3,10.911837146036467
137915,2015-02-16,5123,221,pyrene,21.3,11.124347861538578
137916,2015-02-16,5123,222,pyrene,21.3,11.041119806906844
137917,2015-02-16,5123,223,pyrene,21.3,10.970202889337516
